Time,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
2017-06-18 20:00:38,0.0,820.27,1,1,1,169.68,7.58,377.11,0.0,1,1,1,1,1,1,1,18.92,2.05,868.81,1,2,1,1,2,1,0,250.01,1.63,800.35,2,1,1,1,2,7.08,272.11,256.47,38.41,1.65,1.33,0.61,0.32,2,1,263.05,1.35,184.06,0.0,1,1,1
2017-06-18 20:01:04,0.0,819.91,1,1,1,168.9,7.59,376.83,0.0,1,1,1,1,1,1,1,18.92,2.05,857.67,1,2,1,1,2,1,0,250.09,1.63,804.02,2,1,1,1,2,7.09,272.34,255.96,38.41,1.65,1.36,0.61,0.32,2,1,263.04,1.35,184.07,0.0,1,1,1
2017-06-18 20:01:29,0.0,820.78,1,1,1,168.3,7.58,377.11,0.0,1,1,1,1,1,1,1,18.81,2.05,847.99,1,2,1,1,2,1,0,250.32,1.64,806.56,2,1,1,1,2,7.08,271.98,255.51,38.49,1.65,1.35,0.61,0.32,2,1,263.37,1.35,184.14,0.0,1,1,1
2017-06-18 20:01:55,0.0,820.1,1,1,1,168.1,7.59,377.34,0.0,1,1,1,1,1,1,1,18.86,2.04,836.24,1,2,1,1,2,1,0,250.33,1.63,808.37,2,1,1,1,2,7.09,272.08,255.45,38.26,1.65,1.35,0.61,0.32,2,1,262.99,1.3,184.09,0.0,1,1,1
2017-06-18 20:02:21,0.0,820.11,1,1,1,168.1,7.59,377.36,0.0,1,1,1,1,1,1,1,18.85,2.05,826.59,1,2,1,1,2,1,0,249.83,1.64,808.35,2,1,1,1,2,7.09,272.09,254.93,38.3,1.65,1.35,0.61,0.32,2,1,262.96,1.28,183.99,0.0,1,1,1
2017-06-18 20:02:47,0.0,820.69,1,1,1,168.13,7.59,377.16,0.0,1,1,1,1,1,1,1,18.79,2.04,816.72,1,2,1,1,2,1,0,250.19,1.64,810.99,2,1,1,1,2,7.09,271.57,254.71,37.99,1.65,1.33,0.61,0.32,2,1,263.01,1.35,184.06,0.0,1,1,1
2017-06-18 20:03:12,0.0,820.02,1,1,1,167.97,7.59,377.44,0.0,1,1,1,1,1,1,1,18.75,2.04,802.92,1,2,1,1,2,1,0,250.32,1.64,811.92,2,1,1,1,2,7.08,272.11,254.65,38.41,1.65,1.35,0.61,0.32,2,1,263.02,1.3,183.98,0.0,1,1,1
2017-06-18 20:03:38,0.0,819.71,1,2,1,233.5,7.58,392.21,1.22,2,1,1,1,1,1,1,18.81,2.04,794.57,1,2,1,1,2,1,0,249.99,1.63,816.24,2,1,1,1,2,7.08,272.21,254.29,38.18,1.65,1.34,0.61,0.32,2,1,262.96,1.33,184.01,0.0,1,1,1
2017-06-18 20:04:04,0.0,809.01,1,2,1,153.77,7.31,397.44,2.39,2,2,1,2,1,2,1,18.87,2.04,791.86,1,2,1,1,2,1,0,250.06,1.64,817.66,2,1,1,1,2,7.09,272.21,253.91,38.26,1.65,1.31,0.61,0.32,2,1,263.04,1.33,184.07,0.0,1,1,1
2017-06-18 20:04:30,0.0,796.06,1,2,1,153.77,7.1,399.64,2.39,2,2,1,2,1,2,1,18.72,2.04,795.2,1,2,1,1,2,1,0,250.24,1.64,819.74,2,1,1,1,2,7.09,271.65,253.85,37.91,1.65,1.32,0.61,0.31,2,1,263.23,1.33,184.28,0.0,1,1,1
2017-06-18 20:04:55,0.0,783.68,1,2,1,153.71,6.88,409.49,2.39,2,2,1,1,1,2,1,18.81,2.04,797.35,1,2,1,1,2,1,0,250.37,1.64,820.44,2,1,1,1,2,7.09,272.14,253.59,38.11,1.65,1.35,0.61,0.32,2,1,263.17,1.25,183.99,0.0,1,1,1
2017-06-18 20:05:21,0.0,772.78,1,2,1,153.84,7.05,397.47,2.39,2,2,1,2,1,2,1,18.83,2.04,799.01,1,2,1,1,2,1,0,249.82,1.64,823.22,2,1,1,1,2,7.09,272.08,253.24,37.87,1.65,1.34,0.61,0.32,2,1,263.14,1.28,184.15,0.0,1,1,1
2017-06-18 20:05:47,0.0,760.59,1,2,1,153.84,7.69,370.02,2.39,2,2,1,2,1,2,1,18.86,2.04,800.92,1,2,1,1,2,1,0,250.24,1.64,826.67,2,1,1,1,2,7.08,271.39,252.95,37.87,1.65,1.35,0.61,0.31,2,1,263.25,1.36,184.04,0.0,1,1,1
2017-06-18 20:06:13,0.0,747.24,1,2,1,153.61,7.38,384.26,2.39,2,2,1,2,1,2,1,18.81,2.04,802.32,1,2,1,1,2,1,0,250.24,1.64,826.46,2,1,1,1,2,7.09,271.65,252.88,37.91,1.65,1.36,0.61,0.32,2,1,262.96,1.28,183.99,0.0,1,1,1
2017-06-18 20:06:38,0.0,736.23,1,2,1,153.77,7.05,403.12,2.38,2,2,1,2,1,2,1,18.76,2.04,804.56,1,2,1,1,2,1,0,249.97,1.64,828.62,2,1,1,1,2,7.08,271.85,252.72,37.61,1.65,1.33,0.61,0.32,2,1,263.23,1.37,184.09,0.0,1,1,1
2017-06-18 20:07:04,0.0,724.54,1,2,1,153.77,6.79,413.69,2.39,2,2,1,1,1,2,1,18.65,2.04,807.21,1,2,1,1,2,1,0,249.96,1.64,830.96,2,1,1,1,2,7.09,271.96,252.53,37.72,1.65,1.32,0.61,0.32,2,1,263.22,1.28,184.12,0.0,1,1,1
2017-06-18 20:07:30,0.0,710.76,1,2,1,153.77,7.08,394.57,2.38,2,2,1,2,1,2,1,18.83,2.04,809.15,1,2,1,1,2,1,0,250.19,1.64,833.48,2,1,1,1,2,7.09,271.6,252.15,37.49,1.65,1.35,0.61,0.31,2,1,263.25,1.3,184.04,0.0,1,1,1
2017-06-18 20:07:56,0.0,697.02,1,2,1,153.68,7.52,375.87,2.38,2,2,1,2,1,2,1,18.84,2.04,810.85,1,2,1,1,2,1,0,250.32,1.64,836.53,2,1,1,1,2,7.09,271.93,252.02,37.68,1.65,1.36,0.61,0.31,2,1,263.25,1.28,184.22,0.0,1,1,1
2017-06-18 20:08:21,0.0,685.78,1,2,1,153.71,7.23,392.13,2.38,2,2,1,2,1,2,1,18.81,2.04,809.85,1,2,1,1,2,1,0,249.94,1.64,836.43,2,1,1,1,2,7.08,271.93,251.83,37.45,1.65,1.35,0.61,0.32,2,1,263.36,1.35,184.28,0.0,1,1,1
2017-06-18 20:08:47,0.0,675.07,1,2,1,153.77,6.9,405.78,2.39,2,2,1,1,1,2,1,18.86,2.04,814.13,1,2,1,1,2,1,0,250.19,1.64,838.56,2,1,1,1,2,7.08,271.32,251.67,37.49,1.65,1.34,0.61,0.32,2,1,263.36,1.35,184.28,0.0,1,1,1
2017-06-18 20:09:13,0.0,664.14,1,2,1,153.68,6.87,405.56,2.38,2,2,1,1,1,2,1,18.84,2.04,817.78,1,2,1,1,2,1,0,250.19,1.64,841.31,2,1,1,1,2,7.08,271.83,251.47,37.26,1.65,1.37,0.61,0.31,2,1,263.23,1.27,184.15,0.0,1,1,1
2017-06-18 20:09:39,0.0,649.98,1,2,1,153.77,7.34,375.74,2.38,2,2,1,2,1,2,1,18.89,2.04,818.06,1,2,1,1,2,1,0,249.98,1.64,842.32,2,1,1,1,2,7.08,271.96,251.38,37.34,1.65,1.35,0.61,0.32,2,1,263.2,1.22,184.07,0.0,1,1,1
2017-06-18 20:10:04,0.0,638.15,1,2,1,153.77,7.46,379.8,2.38,2,2,1,2,1,2,1,18.86,2.04,819.86,1,2,1,1,2,1,0,250.12,1.64,843.71,2,1,1,1,2,7.08,271.85,251.12,37.22,1.65,1.33,0.61,0.32,2,1,263.23,1.27,184.07,0.0,1,1,1
2017-06-18 20:10:30,0.0,627.53,1,2,1,153.77,7.07,397.91,2.38,2,2,1,2,1,2,1,18.82,2.04,819.94,1,2,1,1,2,1,0,250.12,1.64,847.58,2,1,1,1,2,7.08,271.65,251.12,37.22,1.65,1.35,0.61,0.32,2,1,263.38,1.35,184.04,0.0,1,1,1
2017-06-18 20:10:56,0.0,612.86,1,2,1,153.77,6.81,411.61,2.38,2,2,1,1,1,2,1,18.82,2.04,824.59,1,2,1,1,2,1,0,250.24,1.64,849.41,2,1,1,1,2,7.09,271.83,250.96,37.22,1.65,1.34,0.61,0.31,2,1,262.99,1.17,184.02,0.0,1,1,1
2017-06-18 20:11:22,0.0,602.07,1,2,1,153.77,7.02,395.92,2.38,2,2,1,1,1,2,1,18.86,2.04,824.83,1,2,1,1,2,1,0,249.94,1.64,850.29,2,1,1,1,2,7.08,271.9,250.74,37.19,1.65,1.35,0.61,0.31,2,1,263.34,1.33,184.01,0.0,1,1,1
2017-06-18 20:11:47,0.0,592.32,1,2,1,153.77,7.45,378.62,2.38,2,2,1,2,1,2,1,18.79,2.04,829.45,1,2,1,1,2,1,0,250.01,1.64,853.95,2,1,1,1,2,7.09,271.52,250.54,37.07,1.65,1.34,0.61,0.32,2,1,263.25,1.36,184.06,0.0,1,1,1
2017-06-18 20:12:13,0.0,577.44,1,2,1,153.77,7.19,391.58,2.38,2,2,1,2,1,2,1,18.83,2.04,827.23,1,2,1,1,2,1,0,250.12,1.64,854.65,2,1,1,1,2,7.08,271.57,250.54,37.43,1.65,1.34,0.61,0.32,2,1,263.23,1.22,184.2,0.0,1,1,1
2017-06-18 20:12:39,0.0,565.09,1,2,1,153.77,6.93,407.57,2.38,2,2,1,1,1,2,1,18.84,2.04,830.58,1,2,1,1,2,1,0,249.86,1.64,857.75,2,1,1,1,2,7.08,271.65,250.35,37.03,1.65,1.32,0.61,0.32,2,1,263.14,1.25,184.15,0.0,1,1,1
2017-06-18 20:13:05,0.0,553.01,1,2,1,153.77,6.82,408.74,2.37,2,2,1,1,1,2,1,18.88,2.04,832.36,1,2,1,1,2,1,0,250.01,1.64,857.71,2,1,1,1,2,7.09,271.9,250.35,37.22,1.65,1.34,0.61,0.31,2,1,263.2,1.25,184.14,0.0,1,1,1
2017-06-18 20:13:30,0.0,541.98,1,2,1,153.77,7.27,383.38,2.38,2,2,1,2,1,2,1,18.88,2.04,834.88,1,2,1,1,2,1,0,250.35,1.64,861.47,2,1,1,1,2,7.08,271.34,250.22,37.11,1.65,1.34,0.61,0.31,2,1,263.33,1.28,184.21,0.0,1,1,1
2017-06-18 20:13:56,0.0,529.52,1,2,1,153.77,7.45,379.13,2.38,2,2,1,2,1,2,1,18.79,2.04,836.0,1,2,1,1,2,1,0,250.35,1.64,861.2,2,1,1,1,2,7.08,271.57,250.06,36.84,1.65,1.38,0.61,0.31,2,1,263.6,1.35,184.22,0.0,1,1,1
2017-06-18 20:14:22,0.0,520.94,1,2,1,153.74,7.08,398.01,2.37,2,2,1,2,1,2,1,18.85,2.04,837.37,1,2,1,1,2,1,0,249.99,1.64,863.91,2,1,1,1,2,7.09,271.8,249.94,36.96,1.65,1.33,0.61,0.31,2,1,263.38,1.35,184.41,0.0,1,1,1
2017-06-18 20:14:48,0.0,508.83,1,2,1,153.74,6.8,410.14,2.37,2,2,1,1,1,2,1,18.88,2.04,838.41,1,2,1,1,2,1,0,250.22,1.64,867.06,2,1,1,1,2,7.08,271.86,249.93,37.03,1.65,1.36,0.61,0.31,2,1,263.55,1.3,184.22,0.0,1,1,1
2017-06-18 20:15:13,2.48,493.92,2,2,1,153.74,6.99,397.57,2.37,2,2,1,1,1,2,1,18.87,2.04,840.89,1,2,1,1,2,1,0,250.45,1.64,867.62,2,1,1,1,2,7.08,271.85,249.78,37.1,1.65,1.36,0.61,0.31,2,1,263.33,1.27,184.04,0.0,1,1,1
2017-06-18 20:15:39,4.44,501.81,2,2,1,153.74,7.39,374.94,2.37,2,2,1,2,1,2,1,18.89,2.04,843.85,1,2,1,1,2,1,0,250.13,1.64,868.89,2,1,1,1,2,7.08,271.78,249.78,36.95,1.65,1.33,0.61,0.32,2,1,263.36,1.27,184.17,0.0,1,1,1
2017-06-18 20:16:05,4.48,512.74,2,2,1,153.74,7.24,389.09,2.37,2,2,1,2,1,2,1,18.79,2.04,843.51,1,2,1,1,2,1,0,250.22,1.64,870.62,2,1,1,1,2,7.08,271.65,249.78,36.72,1.65,1.36,0.61,0.32,2,1,263.36,1.27,184.15,0.0,1,1,1
2017-06-18 20:16:31,4.49,523.19,2,2,1,153.74,6.9,405.53,2.37,2,2,1,1,1,2,1,18.79,2.04,844.94,1,2,1,1,2,1,0,250.27,1.64,874.92,2,1,1,1,2,7.08,271.32,249.55,36.91,1.65,1.33,0.61,0.32,2,1,263.39,1.19,183.99,0.0,1,1,1
2017-06-18 20:16:57,4.5,532.96,2,2,1,153.74,6.83,406.34,2.37,2,2,1,1,1,2,1,18.9,2.04,848.82,1,2,1,1,2,1,0,250.45,1.64,875.97,2,1,1,1,2,7.08,272.06,249.68,36.91,1.65,1.32,0.61,0.31,2,1,263.3,1.2,184.14,0.0,1,1,1
2017-06-18 20:17:22,4.49,543.32,2,2,1,153.74,7.32,379.42,2.37,2,2,1,2,1,2,1,18.84,2.04,847.57,1,2,1,1,2,1,0,249.83,1.64,878.35,2,1,1,1,2,7.08,271.85,249.48,36.88,1.65,1.32,0.61,0.31,2,1,263.33,1.22,184.12,0.0,1,1,1
2017-06-18 20:17:48,4.48,554.05,2,2,1,153.71,7.5,371.6,2.37,2,2,1,2,1,2,1,18.87,2.04,850.66,1,2,1,1,2,1,0,250.31,1.64,881.04,2,1,1,1,2,7.08,271.33,249.46,36.91,1.65,1.35,0.61,0.32,2,1,263.38,1.25,184.28,0.0,1,1,1
2017-06-18 20:18:14,4.49,565.96,2,2,1,153.71,7.09,395.11,2.37,2,2,1,2,1,2,1,18.86,2.04,853.47,1,2,1,1,2,1,0,250.32,1.64,882.19,2,1,1,1,2,7.08,271.6,249.26,36.88,1.65,1.35,0.61,0.31,2,1,263.41,1.25,184.14,0.0,1,1,1
2017-06-18 20:18:40,4.49,575.69,2,2,1,153.71,6.84,410.72,2.37,2,2,1,1,1,2,1,18.91,2.04,853.49,1,2,1,1,2,1,0,249.92,1.64,883.86,2,1,1,1,2,7.08,271.83,249.26,36.76,1.65,1.32,0.61,0.31,2,1,263.39,1.25,184.25,0.0,1,1,1
2017-06-18 20:19:05,4.49,588.28,2,2,1,153.74,6.98,398.48,2.37,2,2,1,1,1,2,1,18.83,2.04,856.79,1,2,1,1,2,1,0,249.99,1.64,885.9,2,1,1,1,2,7.08,271.73,249.26,36.88,1.65,1.33,0.61,0.32,2,1,263.47,1.27,184.33,0.0,1,1,1
2017-06-18 20:19:31,4.49,592.89,2,2,1,153.84,7.43,376.57,2.38,2,2,1,2,1,2,1,18.87,2.04,859.09,1,2,1,1,2,1,0,250.35,1.64,887.65,2,1,1,1,2,7.08,271.21,249.26,36.72,1.65,1.36,0.61,0.32,2,1,263.52,1.28,184.22,0.0,1,1,1
2017-06-18 20:19:57,4.5,608.17,2,2,1,153.87,7.23,389.62,2.37,2,2,1,2,1,2,1,18.91,2.04,860.19,1,2,1,1,2,1,0,250.45,1.64,889.32,2,1,1,1,2,7.08,271.65,249.26,36.72,1.65,1.33,0.61,0.32,2,1,263.41,1.24,184.28,0.0,1,1,1
2017-06-18 20:20:23,4.48,618.63,2,2,1,153.62,6.9,406.72,2.37,2,2,1,1,1,2,1,18.85,2.04,862.04,1,2,1,1,2,1,0,249.86,1.64,893.21,2,1,1,1,2,7.08,271.65,249.2,36.72,1.65,1.35,0.61,0.32,2,1,263.18,1.25,184.2,0.0,1,1,1
2017-06-18 20:20:48,4.49,629.15,2,2,1,153.74,6.84,408.41,2.38,2,2,1,1,1,2,1,18.82,2.05,863.26,1,2,1,1,2,1,0,250.27,1.64,893.43,2,1,1,1,2,7.08,271.52,249.04,36.57,1.65,1.33,0.61,0.32,2,1,263.36,1.28,184.15,0.0,1,1,1
2017-06-18 20:21:14,4.48,636.07,2,2,1,153.74,7.34,378.26,2.37,2,2,1,2,1,2,1,18.83,2.04,866.56,1,2,1,1,2,1,0,250.4,1.64,896.38,2,1,1,1,2,7.08,271.6,249.23,36.85,1.65,1.35,0.61,0.31,2,1,263.3,1.28,184.23,0.0,1,1,1
2017-06-18 20:21:40,4.48,649.33,2,2,1,153.74,7.47,379.98,2.37,2,2,1,2,1,2,1,18.9,2.05,868.77,1,2,1,1,2,1,0,250.01,1.64,898.42,2,1,1,1,2,7.08,271.6,249.13,36.68,1.65,1.35,0.61,0.31,2,1,263.76,1.27,184.44,0.0,1,1,1
2017-06-18 20:22:06,4.5,658.35,2,2,1,153.74,7.02,399.01,2.37,2,2,1,2,1,2,1,18.85,2.04,870.49,1,2,1,1,2,1,0,250.1,1.64,900.56,2,1,1,1,2,7.08,271.83,248.94,36.49,1.65,1.35,0.61,0.31,2,1,263.45,1.27,184.23,0.0,1,1,1
2017-06-18 20:22:31,4.5,670.64,2,2,1,153.74,6.79,410.35,2.38,2,2,1,1,1,2,1,18.87,2.04,872.01,1,2,1,1,2,1,0,250.45,1.64,901.32,2,1,1,1,2,7.08,271.39,249.07,36.76,1.65,1.37,0.61,0.32,2,1,263.49,1.28,184.3,0.0,1,1,1
2017-06-18 20:22:57,4.49,677.6,2,2,1,153.87,7.09,390.76,2.37,2,2,1,2,1,2,1,18.82,2.04,873.1,1,2,1,1,2,1,0,250.6,1.64,903.85,2,1,1,1,2,7.08,271.83,248.81,36.64,1.65,1.35,0.61,0.32,2,1,263.41,1.27,184.28,0.0,1,1,1
2017-06-18 20:23:23,4.49,692.61,2,2,1,153.77,7.54,371.55,2.38,2,2,1,2,1,2,1,18.88,2.04,875.78,1,2,1,1,2,1,0,250.12,1.64,905.04,2,1,1,1,2,7.08,271.78,249.1,36.49,1.65,1.36,0.61,0.32,2,1,263.6,1.33,184.33,0.0,1,1,1
2017-06-18 20:23:49,4.48,701.57,2,2,1,153.77,7.19,387.44,2.38,2,2,1,2,1,2,1,18.91,2.04,875.58,1,2,1,1,2,1,0,250.35,1.64,907.35,2,1,1,1,2,7.08,271.47,249.04,36.38,1.65,1.36,0.61,0.32,2,1,263.57,1.25,184.47,0.0,1,1,1
2017-06-18 20:24:14,4.47,712.76,2,2,1,153.77,6.84,409.66,2.38,2,2,1,1,1,2,1,18.87,2.04,876.5,1,2,1,1,2,1,0,250.45,1.63,909.19,2,1,1,1,2,7.08,271.67,248.96,36.34,1.65,1.34,0.61,0.32,2,1,263.6,1.25,184.25,0.0,1,1,1
2017-06-18 20:24:40,4.49,719.6,2,2,1,153.87,6.84,401.9,2.38,2,2,1,1,1,2,1,18.88,2.04,880.42,1,2,1,1,2,1,0,250.17,1.64,910.69,2,1,1,1,2,7.08,271.96,248.94,36.3,1.65,1.34,0.61,0.32,2,1,263.39,1.3,184.33,0.0,1,1,1
2017-06-18 20:25:06,4.48,730.97,2,2,1,153.84,7.41,376.0,2.38,2,2,1,2,1,2,1,12.41,1.67,881.27,1,0,1,1,1,1,0,250.27,1.64,912.13,2,1,1,1,2,7.08,271.73,248.94,36.64,1.65,1.33,0.61,0.31,2,1,263.54,1.3,184.23,0.0,1,1,1
2017-06-18 20:25:32,4.49,741.48,2,2,1,153.68,7.34,383.29,2.38,2,2,1,2,1,2,1,0.03,0.0,890.35,2,1,2,1,1,1,0,250.58,1.64,910.49,2,1,1,1,2,7.07,271.39,248.81,36.49,1.65,1.35,0.61,0.32,2,1,263.54,1.27,184.39,1.66,1,2,1
2017-06-18 20:25:57,4.5,754.24,2,2,1,153.74,6.97,403.28,2.38,2,2,1,2,1,2,1,0.03,0.21,902.98,0,1,2,1,1,1,0,250.58,1.64,903.94,2,1,1,1,2,7.08,271.73,249.07,36.38,1.65,1.34,0.61,0.31,2,1,263.55,1.28,184.44,0.85,1,1,1
2017-06-18 20:26:23,4.5,764.12,2,2,1,153.74,6.76,411.21,2.38,2,2,1,1,1,2,1,3.55,0.38,914.48,1,1,2,2,1,1,0,250.06,1.64,894.48,2,1,1,1,2,7.08,271.85,249.07,36.53,1.65,1.36,0.61,0.31,2,1,263.55,1.3,184.25,0.0,1,1,1
2017-06-18 20:26:49,4.5,774.03,2,2,1,153.74,7.19,391.41,2.38,2,2,1,2,1,2,1,3.67,0.39,923.8,1,1,2,2,1,1,0,250.53,1.64,886.19,2,1,1,1,2,7.08,271.55,248.91,36.53,1.65,1.37,0.61,0.32,2,1,263.55,1.22,184.33,0.0,1,1,1
2017-06-18 20:27:15,4.49,783.44,2,2,1,153.74,7.46,377.02,2.38,2,2,1,2,1,2,1,9.68,2.06,930.49,1,1,1,2,2,1,0,250.7,1.64,878.74,2,1,1,1,2,7.08,271.67,249.04,36.53,1.65,1.32,0.61,0.31,2,1,263.47,1.13,184.14,0.0,1,1,1
2017-06-18 20:27:40,4.49,791.19,2,2,1,153.74,7.13,396.57,2.38,2,2,1,2,1,2,1,13.14,2.13,932.74,1,2,1,0,2,1,0,250.16,1.64,870.87,2,1,1,1,2,7.08,271.85,248.97,36.31,1.65,1.32,0.61,0.31,2,1,263.73,1.28,184.01,0.0,1,1,1
2017-06-18 20:28:06,4.47,804.2,0,2,1,153.93,6.79,411.91,2.38,2,2,1,1,1,2,1,18.54,2.04,934.46,1,2,1,1,2,1,0,250.65,1.64,867.84,2,1,1,1,2,7.07,272.24,248.91,36.53,1.65,1.32,0.61,0.32,2,1,263.76,1.14,184.21,0.0,1,1,1
2017-06-18 20:28:32,0.0,803.68,1,2,1,153.74,7.01,395.3,2.38,2,2,1,1,1,2,1,18.61,2.05,936.53,1,2,1,1,2,1,0,250.6,1.64,870.13,2,1,1,1,2,7.07,271.47,249.1,36.49,1.65,1.33,0.61,0.32,2,1,263.68,1.19,184.3,0.0,1,1,1
2017-06-18 20:28:58,0.0,793.39,1,2,1,153.74,7.56,370.9,2.38,2,2,1,2,1,2,1,18.62,2.05,937.78,1,2,1,1,2,1,0,250.7,1.64,871.43,2,1,1,1,2,7.07,271.73,249.1,36.26,1.65,1.34,0.61,0.32,2,1,263.49,1.17,184.31,0.0,1,1,1
2017-06-18 20:29:23,0.0,779.85,1,2,1,153.77,7.27,386.73,2.38,2,2,1,2,1,2,1,18.62,2.04,939.5,1,2,1,1,2,1,0,250.52,1.63,873.46,2,1,1,1,2,7.07,271.9,251.95,36.53,1.65,1.32,0.61,0.31,2,1,263.53,1.17,184.17,0.0,1,1,1
2017-06-18 20:29:49,0.0,769.7,1,2,1,153.77,6.89,403.79,2.38,2,1,1,1,1,2,1,18.64,2.05,942.19,1,2,1,1,2,1,0,250.47,1.64,876.67,2,1,1,1,2,7.07,271.66,263.3,36.38,1.65,1.35,0.61,0.32,2,1,263.49,1.17,184.36,0.0,1,1,1
2017-06-18 20:30:15,0.0,756.34,1,2,1,153.77,6.83,407.05,2.38,2,1,1,1,1,2,1,18.66,2.04,942.67,1,2,1,1,2,1,0,250.47,1.64,876.96,2,1,1,1,2,7.07,271.65,264.95,36.57,1.65,1.34,0.61,0.32,2,1,263.68,1.17,184.46,0.0,1,1,1
2017-06-18 20:30:41,0.0,745.32,1,2,1,153.77,7.24,382.45,2.38,2,1,1,2,1,2,1,18.54,2.04,944.91,1,2,1,1,2,1,0,250.01,1.64,880.83,2,1,1,1,2,7.07,271.26,261.22,36.69,1.65,1.33,0.61,0.31,2,1,263.75,1.2,184.46,0.0,1,1,1
2017-06-18 20:31:06,0.0,731.64,1,2,1,153.77,7.52,375.27,2.38,2,2,1,2,1,2,1,18.6,2.04,946.91,1,2,1,1,2,1,0,249.96,1.64,881.81,2,1,1,1,2,7.07,271.21,259.61,36.91,1.64,1.34,0.61,0.31,2,1,263.79,1.22,184.63,0.0,1,1,1
2017-06-18 20:31:32,0.0,718.5,1,2,1,153.77,7.13,393.31,2.38,2,2,1,2,1,2,1,18.5,2.05,948.59,1,2,1,1,2,1,0,250.13,1.63,885.13,2,1,1,1,2,7.08,270.67,259.32,36.95,1.65,1.34,0.61,0.32,2,1,263.73,1.17,184.7,0.0,1,1,1
2017-06-18 20:31:58,0.0,707.77,1,2,1,153.71,6.81,410.01,2.38,2,2,1,1,1,2,1,18.61,2.04,949.36,1,2,1,1,2,1,0,250.21,1.63,884.53,2,1,1,1,2,7.08,271.16,258.68,37.03,1.64,1.34,0.61,0.32,2,1,263.87,1.17,184.63,0.0,1,1,1
2017-06-18 20:32:24,0.0,695.17,1,2,1,153.74,6.96,397.7,2.37,2,2,1,1,1,2,1,18.64,2.04,951.24,1,2,1,1,2,1,0,249.6,1.64,887.22,2,1,1,1,2,7.08,271.16,258.36,37.26,1.64,1.34,0.61,0.32,2,1,264.06,1.2,184.49,0.0,1,1,1
2017-06-18 20:32:49,0.0,681.82,1,2,1,153.74,7.49,375.68,2.38,2,2,1,2,1,2,1,18.62,2.04,953.48,1,2,1,1,2,1,0,250.09,1.64,890.73,2,1,1,1,2,7.08,270.62,258.01,37.26,1.64,1.3,0.61,0.32,2,1,263.81,1.2,184.68,0.0,1,1,1
2017-06-18 20:33:15,0.0,670.13,1,2,1,153.74,7.29,385.79,2.37,2,2,1,2,1,2,1,18.57,2.04,955.89,1,2,1,1,2,1,0,250.01,1.63,890.72,2,1,1,1,2,7.08,270.96,258.01,37.53,1.65,1.34,0.61,0.32,2,1,263.97,1.19,184.78,0.0,1,1,1
2017-06-18 20:33:41,0.0,658.35,1,2,1,153.74,6.93,406.91,2.37,2,2,1,1,1,2,1,18.6,2.04,956.73,1,2,1,1,2,1,0,249.73,1.64,892.71,2,1,1,1,2,7.08,270.96,257.85,37.3,1.64,1.34,0.61,0.32,2,1,263.95,1.25,184.79,0.0,1,1,1
2017-06-18 20:34:07,0.0,646.35,1,2,1,153.74,6.76,411.38,2.38,2,2,1,1,1,2,1,18.66,2.04,958.33,1,2,1,1,2,1,0,249.71,1.64,895.17,2,1,1,1,2,7.08,270.96,257.59,37.34,1.65,1.36,0.61,0.32,2,1,263.92,1.19,184.81,0.0,1,1,1
2017-06-18 20:34:33,0.0,635.62,1,2,1,153.74,7.2,386.12,2.38,2,2,1,2,1,2,1,18.68,2.04,960.65,1,2,1,1,2,1,0,250.06,1.64,896.5,2,1,1,1,2,7.08,270.49,257.37,37.49,1.64,1.35,0.61,0.32,2,1,263.95,1.22,184.87,0.0,1,1,1
2017-06-18 20:34:58,0.0,621.73,1,2,1,153.74,7.49,377.08,2.37,2,2,1,2,1,2,1,18.66,2.04,961.25,1,2,1,1,2,1,0,250.06,1.63,900.15,2,1,1,1,2,7.08,270.93,257.26,37.8,1.64,1.33,0.61,0.32,2,1,264.1,1.17,184.78,0.0,1,1,1
2017-06-18 20:35:24,0.0,610.29,1,2,1,153.74,7.08,397.53,2.37,2,2,1,2,1,2,1,18.67,2.04,964.18,1,2,1,1,2,1,0,249.45,1.63,899.27,2,1,1,1,2,7.08,271.06,257.24,37.26,1.64,1.34,0.61,0.32,2,1,264.26,1.2,184.71,0.0,1,1,1
2017-06-18 20:35:50,0.0,598.81,1,2,1,153.74,6.77,410.09,2.38,2,2,1,1,1,2,1,18.72,2.04,965.94,1,2,1,1,2,1,0,249.76,1.64,904.91,2,1,1,1,2,7.08,270.52,257.21,37.61,1.64,1.35,0.61,0.32,2,1,263.92,1.2,184.92,0.0,1,1,1
2017-06-18 20:36:16,0.0,586.04,1,2,1,153.74,7.08,391.71,2.37,2,2,1,2,1,2,1,18.56,2.04,966.18,1,2,1,1,2,1,0,249.94,1.64,905.43,2,1,1,1,2,7.08,270.75,257.08,37.61,1.64,1.36,0.61,0.32,2,1,264.08,1.2,184.87,0.0,1,1,1
